"year","geoid","ZIP_code","title_field","value"
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 12 to 14 years",0
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 15 years",78
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 16 and 17 years",0
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 18 to 24 years",184
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 25 to 34 years",2872
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 35 to 44 years",1263
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 45 to 54 years",464
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 55 to 64 years",358
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 65 to 74 years",17
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Male - 75 years and over",44
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female",5096
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - Under 5 years",564
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 5 years",45
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 6 to 11 years",65
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 12 to 14 years",10
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 15 years",45
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 16 and 17 years",51
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 18 to 24 years",240
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 25 to 34 years",2499
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 35 to 44 years",882
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 45 to 54 years",407
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 55 to 64 years",200
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 65 to 74 years",60
"2013","86000US07310","07310","Income in the past 12 months at or above poverty level - Female - 75 years and over",28
"2013","86000US07310","07310","Gini Index","0.4077"
"2013","86000US07311","07311","Median household income",219643
"2013","86000US07311","07311","Median gross rent",2001
"2013","86000US07311","07311","Total Population 5 years and over",435
"2013","86000US07311","07311","Income in the past 12 months below poverty level",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - Under 5 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 5 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 6 to 11 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 12 to 14 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 15 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 16 and 17 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 18 to 24 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 25 to 34 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 35 to 44 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 45 to 54 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 55 to 64 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 65 to 74 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Male - 75 years and over",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - Under 5 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 5 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 6 to 11 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 12 to 14 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 15 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 16 and 17 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 18 to 24 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 25 to 34 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 35 to 44 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 45 to 54 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 55 to 64 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 65 to 74 years",0
"2013","86000US07311","07311","Income in the past 12 months below poverty level - Female - 75 years and over",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level",435
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male",246
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - Under 5 years",13
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 5 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 6 to 11 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 12 to 14 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 15 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 16 and 17 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 18 to 24 years",17
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 25 to 34 years",126
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 35 to 44 years",35
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 45 to 54 years",27
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 55 to 64 years",28
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 65 to 74 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Male - 75 years and over",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female",189
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - Under 5 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 5 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 6 to 11 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 12 to 14 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 15 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 16 and 17 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 18 to 24 years",10
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 25 to 34 years",118
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 35 to 44 years",14
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 45 to 54 years",47
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 55 to 64 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 65 to 74 years",0
"2013","86000US07311","07311","Income in the past 12 months at or above poverty level - Female - 75 years and over",0
"2013","86000US07311","07311","Gini Index","0.3422"
